# ABR corpus record ledger — ANALYST-published derived artifact.
#
# Derived from the licensed .abr fixture corpus described in
# thoughts/docs/paged/plugin-image/abr-brush-format-spec.md §13.3, by an
# ANALYST-role session under the clean-room two-role protocol (plugin-
# image/CLAUDE.md §3.1). Contains only FACTS ABOUT BEHAVIOUR — counts, key
# names, OSTypes, unit codes, dimensions and cryptographic digests. It
# contains no corpus bytes, no third-party artwork, and nothing derived from
# the reference implementation mounted at references/ag-psd. IMPLEMENTER-
# LEGAL: consuming this file is not reading references/.
#
# One row per sampled-tip record, in file order. `sha256` is the SHA-256
# of the DECODED coverage mask (row-major, one byte per pixel, exactly
# w*h bytes, NOT inverted). `png_oracle` names the independently
# published transparent PNG whose ALPHA CHANNEL hashes to the same
# value — the artefact that settles polarity (spec §2.5).
#
# A digest is a one-way function of the artwork: it pins the decode
# exactly while carrying none of the picture. That is what makes this
# file publishable where the corpus itself is gitignored.
#
# Regenerate: ANALYST role only, with references/abr-fixtures/ mounted.
#
file	index	id	declared_len	pad_len	array_count	written_planes	top	left	bottom	right	w	h	depth	compression	decoded_bytes	sha256	png_oracle
kma-moronobu-mokuhanga-cartography-brushes.abr	416	56f38c4c-9abb-cb4b-af08-af2b51fe8e7a	8968	0	56	1	913	1869	1035	2006	137	122	8	1	16714	fae406b42b3c5732eb1eac17d4d953b2badcde297b0dcd248924efee63230841	
kma-moronobu-mokuhanga-cartography-brushes.abr	417	2b5dd509-4f86-c045-b6c0-656235a99550	3179	1	56	1	945	2101	1000	2197	96	55	8	1	5280	cc0b537032b6ee12e812651b612cf70cfc5ddbbab2db5c4e8dc21fa5a114fcf4	
kma-moronobu-mokuhanga-cartography-brushes.abr	418	c247e8c5-d153-d244-b855-a85421d8028a	10582	2	56	1	769	1651	888	1862	211	119	8	1	25109	ce2a99c0bddc2cd415cce857edac7ae65192c4cd4aed1c382f9e63b449cf7f6d	
kma-moronobu-mokuhanga-cartography-brushes.abr	419	62c169c9-4201-8140-91a4-97494af25de7	2390	2	56	1	1754	1652	1806	1729	77	52	8	1	4004	447231acd2939878ef74332d6b310073c13744086060c43dcb2b9e0fd5ca1d57	
kma-moronobu-mokuhanga-cartography-brushes.abr	420	3f8a26d5-c44d-e44d-8f80-c0f33a4ea347	4583	1	56	1	1791	1483	1869	1616	133	78	8	1	10374	cd107246cbe7a63ec4d5612036d0f4def269f14ee1a08b7ae3d5cc657464e266	
kma-moronobu-mokuhanga-cartography-brushes.abr	421	eba7f64d-eaa2-4d49-b9a9-71c9ce6d4601	2070	2	56	1	1246	2051	1287	2110	59	41	8	1	2419	dbe1c4bc6a03294ae89b9f2f4af174a846f862a46d3b5c17c461c004b0a545a3	
kma-moronobu-mokuhanga-cartography-brushes.abr	422	9983a9ad-ac97-de49-a84f-f464d53eeac0	2476	0	56	1	1081	914	1134	972	58	53	8	1	3074	65ab5185e45822051388fcb874337a83cf3c032077d1d03335eb51c2b90bf350	
kma-moronobu-mokuhanga-cartography-brushes.abr	423	9758d057-3ac7-8143-b610-c9b45959ce06	4426	2	56	1	1230	624	1284	787	163	54	8	1	8802	f2212457989d617f8b32659ca880c292a9234fe2370c8754ea77cb5f1f6372c9	
kma-moronobu-mokuhanga-cartography-brushes.abr	424	a34b0e4b-f624-4b43-82b9-a22b06ac0284	2287	1	56	1	1238	867	1276	955	88	38	8	1	3344	4b1eda087cece209a70e21d832dd3d13bdd1985c24f67ccb954ddc764f0d2bb2	
kma-moronobu-mokuhanga-cartography-brushes.abr	425	37ba480a-b6b2-7040-9567-21d998dbf7ac	4418	2	56	1	1023	1322	1080	1475	153	57	8	1	8721	38036e730068fc9277a24bbdb0b9fb1738433d67739dfe70ac2425e78638556b	
kma-moronobu-mokuhanga-cartography-brushes.abr	426	ecebf81c-03f6-be4c-9c44-77ead8b784a5	5952	0	56	1	1155	1131	1226	1355	224	71	8	1	15904	996ea30e6b085b14c42eddf8c237c48cade3d3fb9dacc284ee07484215287b4c	
kma-moronobu-mokuhanga-cartography-brushes.abr	427	ad389237-88e9-ff4e-8962-4836a6321328	1447	1	56	1	1142	1186	1178	1230	44	36	8	1	1584	a81bc0e5a5b88a3ba79f908ac32a2c7ed06b83cbbaa894e3775fdf3d210cbb54	
kma-moronobu-mokuhanga-cartography-brushes.abr	428	9059f727-6eb5-4e46-852e-fcf4d1c6a3df	17434	2	56	1	821	1462	960	2244	782	139	8	1	108698	f8c08318b195098a89b6166e3f7dc8a6b5fd6378315481dd4cc57345c07bdea9	
kma-moronobu-mokuhanga-cartography-brushes.abr	429	eb9737f6-f734-f44b-acf7-ac993d7f2e53	2165	3	56	1	1505	1249	1561	1309	60	56	8	1	3360	1512fa089f6f3eeb0ddac1f29ffd47af1e7d847bdfbe5c2fe79cf8fed135d8bf	
kma-moronobu-mokuhanga-cartography-brushes.abr	430	37805aea-547e-9040-a38d-9c42e5eb1772	10479	1	56	1	782	67	959	448	381	177	8	1	67437	6326f9d6b12c1033d66d616551843681542fb48459a33befbb3af6971f0061b8	
kma-moronobu-mokuhanga-cartography-brushes.abr	431	0337ba89-371b-6e44-91c6-f6477f84e83a	7792	0	56	1	670	1116	918	1259	143	248	8	1	35464	faa6db7964c387582d59909639ba29a9a1b11a41418874d27645a52b4a712623	
kma-moronobu-mokuhanga-cartography-brushes.abr	432	cd2a1e04-8f1e-5c42-b03a-8e0feed67da9	2132	0	56	1	1075	1137	1165	1204	67	90	8	1	6030	6a3c61e49687dd97498e50bf761561d38122f317a722fb9aa2f0714edd08ea75	
kma-moronobu-mokuhanga-cartography-brushes.abr	433	90f90cfc-e3a5-1240-897c-6ccaf75dbeba	1900	0	56	1	1087	1033	1168	1098	65	81	8	1	5265	286d72e6930a98719e8239da40a2ad8854305a1dce1fa1fca79bc6a6809b31cd	
kma-moronobu-mokuhanga-cartography-brushes.abr	434	40de1beb-67a2-fc4d-a4f7-6689c7a06c5e	3387	1	56	1	831	705	964	783	78	133	8	1	10374	056137bcdcf62e2d0e21af3d8731ab79646b0d7f68df64540b70ff785e7e64d7	
kma-moronobu-mokuhanga-cartography-brushes.abr	435	7ac7a4df-f830-bd4f-8a97-412de46c071f	2996	0	56	1	902	644	1026	706	62	124	8	1	7688	58166e2641f96b785ac20f4f439c5db89bde2d620c0b1d7d3ac09a9caf2137ce	
kma-moronobu-mokuhanga-cartography-brushes.abr	436	7ea3cc6a-f7fe-1b47-b274-2b762ad0a15c	15204	0	56	1	652	805	981	1059	254	329	8	1	83566	17e12bd7db489469befad256072232e368e1941f16d91276eecf8b0689a8f48c	
kma-moronobu-mokuhanga-cartography-brushes.abr	437	937a161e-b193-a74d-b57d-82fae9a17bfb	2198	2	56	1	1091	1712	1176	1786	74	85	8	1	6290	78ad7664737f61c6718af3fdc444e901f81af33fe17cec0ab4cedcabed73b3f1	
kma-moronobu-mokuhanga-cartography-brushes.abr	438	7e4b78af-21cf-6944-907f-e7fb17feb203	3139	1	56	1	1119	1605	1219	1711	106	100	8	1	10600	4878e0fcd7e046226fd38f2afc736ce90172e39e03818c478f60fd604db400df	
kma-moronobu-mokuhanga-cartography-brushes.abr	439	4af686b2-ae45-d14e-9cd1-7595d8145948	11227	1	56	1	735	1023	1018	1260	237	283	8	1	67071	3214670845caeb7ad1c6f6e8e73bc4a91f5edbab8bf74b1b6494e0132510d44f	
kma-moronobu-mokuhanga-cartography-brushes.abr	440	7cddcc6c-b542-de4b-a19f-da4bd1af7903	5968	0	56	1	848	1447	1057	1594	147	209	8	1	30723	3b77c18df2bcbda60a0536636a428e06b44c6c2ade9eef54b0fc92f846c1257e	
kma-moronobu-mokuhanga-cartography-brushes.abr	441	90a83ea9-220e-3e4a-98b0-b2e492ffb46b	19864	0	56	1	674	1490	1022	1840	350	348	8	1	121800	d8fada54af6f4342608898ccad93dfc626483d61c9618a78434e94a6e2db8ef9	
kma-moronobu-mokuhanga-cartography-brushes.abr	442	873cc2b3-51ee-0441-a6cc-522cc6c36070	22931	1	56	1	575	1741	1026	2021	280	451	8	1	126280	6ed2adf9bd71a1f512a642ee84a6b7720472b249315ff6f05726593b4359477c	
kma-moronobu-mokuhanga-cartography-brushes.abr	443	b61bd5da-ce9a-7348-af30-e8e62c062d50	9071	1	56	1	468	1586	573	2209	623	105	8	1	65415	42c458456cc76e399d06b828b3100af7f957463207ca53fee65fbc04ed623e59	
kma-moronobu-mokuhanga-cartography-brushes.abr	444	d43afa92-c169-3c45-aeed-a7fa4d76d559	5403	1	56	1	1419	2052	1524	2227	175	105	8	1	18375	9da1b7b889f3004233f4aee0921e34892719c6f06e26f2ae8b9a3af1a540461d	
kma-moronobu-mokuhanga-cartography-brushes.abr	445	34a6a702-12aa-4240-8880-50ee9ee14c3f	3478	2	56	1	1031	231	1107	350	119	76	8	1	9044	919141899beb3ac0bb6e015b0dcc6f84fc119dc9b44b12aca8f3da0ac74f1734	
kma-moronobu-mokuhanga-cartography-brushes.abr	446	37301c40-ed35-2b47-a4a8-d98d0841ef37	6579	1	56	1	508	68	760	234	166	252	8	1	41832	9d9b29b555d873466b0e710337607ca3f1d2bd6ff377c2fd37294dd3ea9f1690	
kma-moronobu-mokuhanga-cartography-brushes.abr	447	400f07a4-86ce-c643-bc2d-7fc79e645ddc	20622	2	56	1	490	200	945	545	345	455	8	1	156975	2c4f0907b931fca49d97508ea23c88b397122addd72411730e5f3a0977b36007	
kma-moronobu-mokuhanga-cartography-brushes.abr	448	634af9ff-34c5-bd4c-8767-21698a0a4e8f	21177	3	56	1	534	426	971	772	346	437	8	1	151202	7473c1ee56335a51a2fe1a6831f4c8cc638440360d72aa18577e27c2eb819aae	
kma-moronobu-mokuhanga-cartography-brushes.abr	449	715440e4-4ed6-7a47-8735-2aecc02fa748	12789	3	56	1	715	811	989	1151	340	274	8	1	93160	38d9ae8f2dfff210956f26b19ae10a5851a222fad9151a2edb10ade54c02edc7	
kma-moronobu-mokuhanga-cartography-brushes.abr	450	e3c13d24-7e73-8d42-bbe1-e9036ad30f95	9924	0	56	1	1443	148	1581	445	297	138	8	1	40986	2434ece005415b14eea21e4b4a10136a30b970135783be88717bde5674872e1d	
kma-moronobu-mokuhanga-cartography-brushes.abr	451	3e7e1349-04e3-d04f-a818-bc56e9b16a00	15350	2	56	1	486	1450	685	2281	831	199	8	1	165369	f49576928f5c6262b77a2b787f7f4e09398ba39782313b6e9edb1583b613647a	
kma-moronobu-mokuhanga-cartography-brushes.abr	452	17e34aac-6e21-aa4e-86c9-f3b376be9f4e	5352	0	56	1	1471	1587	1572	2022	435	101	8	1	43935	46bf9a2c0d820f6f83b84b875d6365ad35c2c1c9cc8eb1e1dc03a5f60540aa81	
kma-moronobu-mokuhanga-cartography-brushes.abr	453	5571d7e2-e1ad-fd47-8718-77127f803bd4	4548	0	56	1	1388	1357	1475	1689	332	87	8	1	28884	7a7744b01746a54f5410fc0448a9039a4832aa4be43c668e7a84db1a68781786	
kma-moronobu-mokuhanga-cartography-brushes.abr	454	19445610-b224-c245-9b8e-91391c25b3bc	4983	1	56	1	1602	263	1679	688	425	77	8	1	32725	71a0cd34873a626ea9c4263f5ca4677f066760719eb4e44b2f9ab8e72b08cf0d	
kma-moronobu-mokuhanga-cartography-brushes.abr	455	1b40d964-13d6-664e-8108-6a46ad2962b5	3638	2	56	1	1465	273	1537	548	275	72	8	1	19800	9b72f8e05ceefd68c19a1a5f9f54c86cb4bb52b78836934c05f524228bcdf215	
kma-moronobu-mokuhanga-cartography-brushes.abr	456	9941c4e5-6bd0-9244-ade8-f4b3e1553891	5765	3	56	1	1506	470	1606	837	367	100	8	1	36700	cfd12c934ce43e76cec0eef3779f8ad59bb51a1c5d770cdf9ef1ea38a7eb6d6e	
kma-moronobu-mokuhanga-cartography-brushes.abr	457	9d612e4a-c461-e04c-a19f-f7c14cad4931	1901	3	56	1	1108	376	1151	434	58	43	8	1	2494	183a0b25635633ffea21f1b64f7b58aa98092235d28b03c0867fa93c032e9289	
kma-moronobu-mokuhanga-cartography-brushes.abr	458	e78ed093-7e1e-4d41-8c88-d2637da5cfc1	2203	1	56	1	1213	133	1255	201	68	42	8	1	2856	c6bb6416a5e44c25cb1623a96f1e7b80820539e1ffebb007931a0d8db7638a9d	
kma-moronobu-mokuhanga-cartography-brushes.abr	459	c290006c-885d-6044-bf15-b443f55ba934	2694	2	56	1	887	453	979	492	39	92	8	1	3588	89ac62d1a10efa28804744605590a920f7b3005ae999fbf8fe1686a150d164ba	
kma-moronobu-mokuhanga-cartography-brushes.abr	460	a29b013d-6f4a-d54b-9575-c25475f86de0	4358	2	56	1	841	1213	907	1351	138	66	8	1	9108	b8ec919c601aa38e05a43f734359f9d2c538ec3394cf633196f00abdc8b69de6	
kma-moronobu-mokuhanga-cartography-brushes.abr	461	23cd5671-9155-1a47-8f79-904dd846726f	5773	3	56	1	1143	1315	1250	1420	105	107	8	1	11235	5acdaccb43659551cba9d91fa45091db66ab7dd0da5278c3cc90e800059e74bc	
kma-moronobu-mokuhanga-cartography-brushes.abr	462	bc400ebd-0db9-9847-b670-c34c5dcc8da6	1571	1	56	1	1431	41	1488	72	31	57	8	1	1767	2d3ca2dc6529b3796b6cd75fe8f780be52c6bc225466c6aefa83860601239493	
kma-moronobu-mokuhanga-cartography-brushes.abr	463	5a804586-20b9-7143-8b76-21128de33ae4	1868	0	56	1	1310	49	1351	111	62	41	8	1	2542	92921595ae4d60482e4ad4755c631c1f1f1abf8d1b26e7bf3949d7a5920b6876	
kma-moronobu-mokuhanga-cartography-brushes.abr	464	37fb753a-2e40-a04b-bf63-85853aff38ce	5815	1	56	1	1938	96	2003	431	335	65	8	1	21775	e367f272495b62cc15ab59ffd8a4e652b56115298943c80261150a58decde8b2	
kma-moronobu-mokuhanga-cartography-brushes.abr	465	d3c6b9f5-cfe3-3349-921f-bd1bc6342997	17524	0	56	1	1733	1791	1877	2247	456	144	8	1	65664	77f5e8a9760b41680c6b89e3baf77d414634b322c631e8668b029343d03000ba	
kma-moronobu-mokuhanga-cartography-brushes.abr	466	0f35091e-9023-7445-8dbb-ad47a9965ef9	8726	2	56	1	1515	249	1684	648	399	169	8	1	67431	1d4cd9c5f54c21ded302289979cf2d1897720c955ad5fac64dd5c2d2a675ba64	
kma-moronobu-mokuhanga-cartography-brushes.abr	467	ee564dfc-1bd6-a94d-a6ba-a3df47cd39de	3017	3	56	1	1453	394	1535	448	54	82	8	1	4428	0bd733adeac3fe8a2911d1041458d98760bec3a967b390043b81e6e6eeb39a38	
kma-moronobu-mokuhanga-cartography-brushes.abr	468	5a55641e-c615-1f4b-a362-d374a256e2e7	3027	1	56	1	1510	351	1572	428	77	62	8	1	4774	54e1b400cd97e3951df301ee8836b6d0ab04c6065ce0de6ad1e05b06fc350265	
kma-moronobu-mokuhanga-cartography-brushes.abr	469	49863feb-8197-3c42-bf20-9f9af55ed77d	14180	0	56	1	567	679	773	1348	669	206	8	1	137814	fa76474dcbd1126e9f41f5d6c144bfbc70fbb9fa1c3cd47542de4249482a196c	
kma-moronobu-mokuhanga-cartography-brushes.abr	470	7343f21a-717d-894e-b1c4-d6081487589f	10040	0	56	1	1342	357	1468	708	351	126	8	1	44226	a2b8a4e3bdae5b56cbe1c61d90c672102f6c36d4eb8ae672e5b9181bd785a306	
kma-moronobu-mokuhanga-cartography-brushes.abr	471	06f82014-8f78-a848-847b-02fea0ad4429	17047	1	56	1	1559	119	1765	819	700	206	8	1	144200	911ab77716e69273139d71932be5d3f7b1391d57ab629eae8bba0aff6c4322fa	
kma-moronobu-mokuhanga-cartography-brushes.abr	472	061b6f1c-b84d-224e-89b7-f953a3bc4424	3895	1	56	1	1018	1076	1116	1151	75	98	8	1	7350	bc106d89b1bb48d459789d2958e12e48423ea1f335dba214954427ae1b4b18f0	
kma-moronobu-mokuhanga-cartography-brushes.abr	473	4ac83278-4c02-7840-bb7e-70a3b462fbe0	3890	2	56	1	1229	1037	1310	1127	90	81	8	1	7290	d0b9e0cca91db199aaa25df340071c7ea1a2a952afa944b070df84a9894f5d6f	
kma-moronobu-mokuhanga-cartography-brushes.abr	474	66f8cdf8-3177-8d41-8af8-c93af9b7dff7	2249	3	56	1	1573	1348	1631	1470	122	58	8	1	7076	6621f4677eb15e18a1608f66799431fed5f7a54cb3dca674180883f5018b0a9a	
kma-moronobu-mokuhanga-cartography-brushes.abr	475	15ceffe2-9385-0446-ad17-8d0a8f488e3c	1931	1	56	1	1637	1187	1681	1293	106	44	8	1	4664	867c7f52f1e2752fc6d001cd984515788db2b8cd5fc0f63e219aadfd1cf1659d	
kma-moronobu-mokuhanga-cartography-brushes.abr	476	533ea517-4da2-1b4e-89a3-88ee7a9e6b6e	15143	1	56	1	1685	247	1864	816	569	179	8	1	101851	21efade75a624e925b5f892bcf6cff6f2539b41bb7f8ccce25288aa132d69207	
kma-moronobu-mokuhanga-cartography-brushes.abr	477	c130a6cb-3fc9-274a-964a-a638eda10fc9	2586	2	56	1	1324	797	1391	840	43	67	8	1	2881	561a94312767b10ea98bcfaf50907c5a5bb62c1d00b246c19314e282d87cb339	
kma-moronobu-mokuhanga-cartography-brushes.abr	478	deffa00d-34b4-3c47-ad65-be599df3f2c2	10635	1	56	1	784	1325	951	1962	637	167	8	1	106379	9819c8853a20f7d7b3573dc4b791df7ff595b652bef27fe2d695c44dbb9a043c	
kma-moronobu-mokuhanga-cartography-brushes.abr	479	fcbf2915-0154-c640-a22c-caedaf8d2567	4058	2	56	1	1210	682	1299	782	100	89	8	1	8900	5cd24faa624333bcec578bb0547677ef54619c340e8524b225812606335cab2f	
kma-moronobu-mokuhanga-cartography-brushes.abr	480	85871a6e-97e7-8d4f-8d23-a898ccf80ffa	2331	1	56	1	1098	2238	1179	2273	35	81	8	1	2835	73096d0600610c7abfce157524e60d5df84ddca8982f5cfd7e77e0bb2bcaee5c	
kma-moronobu-mokuhanga-cartography-brushes.abr	481	bb084b14-6368-c143-a213-6c53bf560ae4	2024	0	56	1	1104	2212	1184	2242	30	80	8	1	2400	5ea9f99af0453306a4e8df8418c4f62ab1b14109aca85a66e194ea7cb44d806e	
kma-moronobu-mokuhanga-cartography-brushes.abr	482	354b4238-14eb-874a-9a0c-2cc19d9866e1	2140	0	56	1	1102	2185	1187	2216	31	85	8	1	2635	a1292359a382ccb4f4f4e21e504e4db0612f5b7a97e3d232e933a9c97d143451	
kma-moronobu-mokuhanga-cartography-brushes.abr	483	5a846036-2f3b-f946-bcaa-28806b36e040	2311	1	56	1	1116	2149	1202	2186	37	86	8	1	3182	d9f55c5b09d70dfd129f9dbbde482c57136820b339aa6653b6c393b96866bea8	
kma-moronobu-mokuhanga-cartography-brushes.abr	484	55ffd605-3f18-1a4d-af3e-a962453019c3	3958	2	56	1	1168	661	1261	759	98	93	8	1	9114	92a44f6a96b1da155aaae2112d654d73ff5e87a593be84bcf9a4b79ebb51f755	
kma-moronobu-mokuhanga-cartography-brushes.abr	485	82f1da68-14c2-c441-af73-55b4c0211866	5328	0	56	1	1252	670	1341	800	130	89	8	1	11570	79e0d472ded9b5a94beaf28e877ad1cae6ff791bbe436d22ad090e3754a9f7ae	
kma-moronobu-mokuhanga-cartography-brushes.abr	486	1b138ddd-084c-a74b-a791-17723cb82b43	3347	1	56	1	1056	600	1150	650	50	94	8	1	4700	7b28c4f983e54a304c49908911b1f28a3fc7f3d647bca32754c918e451947a1d	
kma-moronobu-mokuhanga-cartography-brushes.abr	487	dc4fd83d-00a2-8b49-beec-8fe91d7cdf48	1201	3	56	1	922	556	974	578	22	52	8	1	1144	d572b2af8ffa1d2b072acc272f92b399116b4173dff279a909a806ddd033239b	
kma-moronobu-mokuhanga-cartography-brushes.abr	488	bb28d3c2-be60-d44d-83fd-11ca13b9ccf7	1234	2	56	1	932	535	984	559	24	52	8	1	1248	c8bddc3007921128040273943e093d236fe33a8d345b0ea791c31ddc6ea2916c	
kma-moronobu-mokuhanga-cartography-brushes.abr	489	2ab4ce6c-641b-9047-863f-51909feaa537	1283	1	56	1	950	495	995	535	40	45	8	1	1800	3ca31558f12769bda0b2370df7a50360e3c154036edd314653c59dafe053dcae	
kma-moronobu-mokuhanga-cartography-brushes.abr	490	5d6ac449-d942-f844-a8ff-aa6326fff7e7	1910	2	56	1	1265	408	1326	454	46	61	8	1	2806	b7d3bc09ae69487cef15e507178384487d7da49dd4b87896e82a9a71e522558b	
kma-moronobu-mokuhanga-cartography-brushes.abr	491	04fc5c9b-d50e-9546-a0b0-c14759acd8c6	3390	2	56	1	1274	355	1381	411	56	107	8	1	5992	794b30800565ea3f830bcfa6a0faddd24111166eeb89b7e89c661e7ca4684ae4	
kma-moronobu-mokuhanga-cartography-brushes.abr	492	edce1faa-2544-404b-be47-16924f25c0f6	1015	1	56	1	1198	308	1236	333	25	38	8	1	950	1512c0012bb220a2e6506c778e20cd21f7f0840aeb9777271ae25fe3fc1d5d8b	
kma-moronobu-mokuhanga-cartography-brushes.abr	493	e38de11e-b57e-404b-8f46-df8c84429ea6	3535	1	56	1	1209	1655	1275	1758	103	66	8	1	6798	06c4c6e5592e119ed406b15d27b4babab5bdc27c4b6ffa15e72e711e299b91d6	
kma-moronobu-mokuhanga-cartography-brushes.abr	494	0a46c061-54c1-4e49-8228-9a0805748a89	9190	2	56	1	999	345	1176	714	369	177	8	1	65313	ff15949d003aa2cbeb3e16661355cc9a45d51d9da04c4a7f9438fa95dc473878	
kma-moronobu-mokuhanga-cartography-brushes.abr	495	c03c3185-8ebf-ae43-bde0-dbd7b7fd83a2	1747	1	56	1	846	1557	885	1624	67	39	8	1	2613	e91356c85145f584bcefab5156b6490c1b4ed692a917b78d708a1a4abaf3d11e	
kma-moronobu-mokuhanga-cartography-brushes.abr	496	3e2429c2-2339-3842-aa94-f420026bb8cc	5698	2	56	1	1263	937	1350	1072	135	87	8	1	11745	0ba2a14576ba15d292590f15476f8d72bb23e810849c49df6aa20c22f9b91863	
kma-moronobu-mokuhanga-cartography-brushes.abr	497	e52b1f34-4adb-774b-ab93-0de11998242e	3688	0	56	1	1223	556	1308	654	98	85	8	1	8330	a38a486816474f971b818cced2adf28f9d4e3f09402640e9b0d3b7a052a9da66	
kma-moronobu-mokuhanga-cartography-brushes.abr	498	67902f82-352c-4a4d-b8f7-662176ed60a9	5906	2	56	1	850	2038	938	2200	162	88	8	1	14256	2178338f39516568597ae03a87b43f057fdc5a81bc1b27d6cfeb2e5b2405eff6	
kma-moronobu-mokuhanga-cartography-brushes.abr	499	85442820-49df-f94d-a771-a3fef0487caf	10431	1	56	1	1251	1320	1397	1777	457	146	8	1	66722	ba042b55f2d8f657140b01bea2920a677d423076835c55cc23d4f806afa1ef58	
kma-moronobu-mokuhanga-cartography-brushes.abr	500	aec81c07-f35d-af4d-88fc-5aee1efde6fd	12368	0	56	1	1593	158	1738	738	580	145	8	1	84100	c4ceb12b394138cb242b8af645f1719db5a1ecd0d89188ac5774eb2ee41ca804	
kma-moronobu-mokuhanga-cartography-brushes.abr	501	6c71cf49-c412-7747-bbbb-a174c7f8ca14	10252	0	56	1	1431	2027	1543	2205	178	112	8	1	19936	a9e8d254a430c2d96109e7d66678b1c1c8a2351c1964c294a7f49955a468fa5f	
kma-moronobu-mokuhanga-cartography-brushes.abr	502	cbacdf00-87ca-1345-8d13-edc39280fb06	4879	1	56	1	1277	31	1375	127	96	98	8	1	9408	89af21fba46831f69902b58a399b108da89276ec0839fd61784f3cd5345e588b	
kma-moronobu-mokuhanga-cartography-brushes.abr	503	6876f5e3-b829-3b44-bafb-dea1d12fda99	39287	1	56	1	1169	836	1419	1516	680	250	8	1	170000	c6d51e50ab8d5842ab1ec675a4a627e39ffd54398aed71136f5cb8693ea23d93	
kma-moronobu-mokuhanga-cartography-brushes.abr	504	22dbc7c2-215c-5f43-a26e-7d8280c19599	15266	2	56	1	920	1828	1095	2040	212	175	8	1	37100	5ebcbb8911fa7fa115ff2c5a09babd73d1d20dba9a37cd22271871db185cca73	
kma-moronobu-mokuhanga-cartography-brushes.abr	505	7671324a-db40-af4a-a948-9f5e869ef4b8	5476	0	56	1	1456	1191	1579	1264	73	123	8	1	8979	8568b5e8ccc8b2758a99a671169f033d5f5d16fc60c6107baee7799e3b6f84b8	
kma-moronobu-mokuhanga-cartography-brushes.abr	506	b25e4303-9070-a442-8869-7828737ce97a	5648	0	56	1	971	1366	1064	1485	119	93	8	1	11067	dc5b52e67d6e5c8e5c58d0b791703871d81f8867f8b8d871e39241f801c1bf19	
kma-moronobu-mokuhanga-cartography-brushes.abr	507	7e38102c-9500-b141-9e5e-323a70d5401c	11275	1	56	1	892	1597	1036	1814	217	144	8	1	31248	60676b697192e2ff48d524cd924f6440a8d51344dd65d96fd672f6a38ce8337b	
kma-moronobu-mokuhanga-cartography-brushes.abr	508	efe25019-24bd-fc46-885b-011db300c5fb	18478	2	56	1	757	1489	964	1667	178	207	8	1	36846	02204b7dd1f53bd33d81303ff6fc00f4c04ad055e34fb4c75c152540884a4f71	
kma-moronobu-mokuhanga-cartography-brushes.abr	509	fd3c132f-814a-b049-a6a6-67ec120ecdcb	2718	2	56	1	1077	1390	1135	1472	82	58	8	1	4756	37678a055849edf80e15f185805802380cef02e0eee06ba4d21ca368e6d4f7e1	
kma-moronobu-mokuhanga-cartography-brushes.abr	510	02f3eb15-30c1-8e45-84f0-7bbdcf7b9dc6	4350	2	56	1	1797	598	1865	737	139	68	8	1	9452	dfab8dbe9934800d08974387f7acac4a9a156d5a2eb96ce6c6ccf32a4e05f1cb	
kma-moronobu-mokuhanga-cartography-brushes.abr	511	94e43db3-c4a1-1c4b-9bcf-e8b9ef74b543	4932	0	56	1	1729	1957	1823	2069	112	94	8	1	10528	42daf9376d12336454065abb3649a797ef666f662154eb42f8cb89d66f140789	
kma-moronobu-mokuhanga-cartography-brushes.abr	512	73810bd6-649d-be4e-bf4b-9000ceae8922	3040	0	56	1	1552	1070	1611	1192	122	59	8	1	7198	c717299a3cab9107c8a32a4ddac3e0c0b36c65762e74d2ab609c5a43ff630b51	
kma-moronobu-mokuhanga-cartography-brushes.abr	513	2a991d76-eb93-b84f-a067-b67d6f0f013d	6121	3	56	1	915	1169	995	1322	153	80	8	1	12240	d87fba919e4dfbc93949a8f2c8686f239394f5820a4e833628496f629ad7b36a	
kma-moronobu-mokuhanga-cartography-brushes.abr	514	4f88de2d-3f44-814d-8d55-febebb9e92fa	5352	0	56	1	1189	904	1269	1053	149	80	8	1	11920	c3022339d6a446c113f928b17488c18dcb9135a294dcaa575fa17bf15f04f18c	
kma-moronobu-mokuhanga-cartography-brushes.abr	515	87fd048f-6be1-c440-8378-f971772fbee7	2743	1	56	1	1405	1844	1499	1894	50	94	8	1	4700	cb0308df9c851d685af2c33221436b0ada263039c9d15564d2866e6b9ff82b8c	
kma-moronobu-mokuhanga-cartography-brushes.abr	516	259491aa-5d9f-d041-9c03-a70c89f49c4d	7802	2	56	1	1858	1676	1935	1854	178	77	8	1	13706	836ec60c4ad24af4df9d236b95c25b91a8addc1def7c5972af1711e65eb6780f	
kma-moronobu-mokuhanga-cartography-brushes.abr	517	628e5a36-5980-7e40-b13b-2d4ada161107	8462	2	56	1	1556	2060	1680	2245	185	124	8	1	22940	c0f4d60a963aeb939f273161cb6d3d59af09bfbcf22aac49269f41a1146d112b	
kma-moronobu-mokuhanga-cartography-brushes.abr	518	d65dee51-b5ab-5f4f-882f-1ab4687f67f1	7761	3	56	1	1215	1818	1329	1943	125	114	8	1	14250	bce6bc06a18072bc336180dad1ae37b2910fe83e7309762b18ab42e3d042663f	
kma-moronobu-mokuhanga-cartography-brushes.abr	519	4a21198e-d992-344b-b0d3-bf5d34fb671a	9876	0	56	1	1115	1656	1221	1852	196	106	8	1	20776	2a8a4c35fda929d0fb368de03bba8f2275336200d5613ebac019a411375ec7bf	
